FechaLocal,FechaUTC,TemperaturaAire(C),Precipitacion(mm),HumedadRelativa(%),PresionAtmosferica(hpa),RadiacionSolar(W/m2),DireccionViento(grados),RapidezViento(km/h),DireccionRafaga(grados),RapidezRafaga(km/h)
12/10/2020 22:20,13/10/2020 03:20,28,0,88,1015,,82,15,111,23
12/10/2020 22:10,13/10/2020 03:10,28,0,88,1015,,82,14,102,23
12/10/2020 22:00,13/10/2020 03:00,28,0,87,1015,,87,14,123,22
12/10/2020 21:50,13/10/2020 02:50,28,0,87,1015,,91,17,115,26
12/10/2020 21:40,13/10/2020 02:40,28,0,88,1015,,92,15,115,22
12/10/2020 21:30,13/10/2020 02:30,29,0,88,1015,,81,13,111,26
12/10/2020 21:20,13/10/2020 02:20,29,0,87,1015,,70,17,105,26
12/10/2020 21:10,13/10/2020 02:10,29,0,88,1014,,63,15,106,24
12/10/2020 21:00,13/10/2020 02:00,29,0,88,1014,,67,19,107,28
12/10/2020 20:50,13/10/2020 01:50,29,0,89,1014,,66,17,101,30
12/10/2020 20:40,13/10/2020 01:40,29,0,89,1014,,67,17,122,28
12/10/2020 20:30,13/10/2020 01:30,29,0,88,1014,,62,17,130,29
12/10/2020 20:20,13/10/2020 01:20,29,0,88,1014,,53,14,112,26
12/10/2020 20:10,13/10/2020 01:10,29,0,87,1014,,55,17,83,27
12/10/2020 20:00,13/10/2020 01:00,29,0,88,1013,,56,15,92,30
12/10/2020 19:50,13/10/2020 00:50,29,0,87,1013,,52,15,92,25
12/10/2020 19:40,13/10/2020 00:40,29,0,86,1013,,48,15,78,26
12/10/2020 19:30,13/10/2020 00:30,29,0,88,1013,,56,15,93,25
12/10/2020 19:20,13/10/2020 00:20,29,0,85,1013,,50,16,82,24
12/10/2020 19:10,13/10/2020 00:10,29,0,84,1013,,53,13,137,22
12/10/2020 19:00,13/10/2020 00:00,29,0,83,1013,,47,15,70,22
12/10/2020 18:50,12/10/2020 23:50,29,0,81,1013,0,44,14,85,25
12/10/2020 18:40,12/10/2020 23:40,29,0,81,1012,8,47,15,94,25
12/10/2020 18:30,12/10/2020 23:30,29,0,79,1012,18,45,15,76,24
12/10/2020 18:20,12/10/2020 23:20,29,0,80,1012,43,47,15,81,26
12/10/2020 18:10,12/10/2020 23:10,30,0,80,1012,79,45,16,90,27
12/10/2020 18:00,12/10/2020 23:00,30,0,79,1012,116,39,16,73,27
12/10/2020 17:50,12/10/2020 22:50,30,0,77,1012,155,41,15,71,23
12/10/2020 17:40,12/10/2020 22:40,30,0,77,1012,199,41,18,68,28
12/10/2020 17:30,12/10/2020 22:30,31,0,75,1012,241,42,16,68,26
12/10/2020 17:20,12/10/2020 22:20,31,0,74,1012,283,41,17,71,25
12/10/2020 17:10,12/10/2020 22:10,31,0,75,1012,322,42,18,67,29
12/10/2020 17:00,12/10/2020 22:00,31,0,75,1012,362,30,15,76,24
12/10/2020 16:50,12/10/2020 21:50,31,0,76,1012,400,32,17,67,25
12/10/2020 16:40,12/10/2020 21:40,31,0,75,1012,435,26,16,61,23
12/10/2020 16:30,12/10/2020 21:30,31,0,77,1012,467,27,16,66,24
12/10/2020 16:20,12/10/2020 21:20,31,0,76,1012,502,33,18,61,26
12/10/2020 16:10,12/10/2020 21:10,31,0,76,1012,536,26,17,62,26
12/10/2020 16:00,12/10/2020 21:00,31,0,75,1012,566,36,17,67,26
12/10/2020 15:50,12/10/2020 20:50,31,0,76,1012,591,25,17,58,25
12/10/2020 15:40,12/10/2020 20:40,31,0,77,1012,618,13,15,44,22
12/10/2020 15:30,12/10/2020 20:30,31,0,78,1012,643,24,17,59,23
12/10/2020 15:20,12/10/2020 20:20,31,0,77,1012,666,27,15,60,24
12/10/2020 15:10,12/10/2020 20:10,31,0,77,1012,692,26,15,74,23
12/10/2020 15:00,12/10/2020 20:00,31,0,78,1012,715,34,17,77,23
12/10/2020 14:50,12/10/2020 19:50,31,0,77,1012,735,25,16,64,23
12/10/2020 14:40,12/10/2020 19:40,31,0,78,1012,755,16,17,53,24
12/10/2020 14:30,12/10/2020 19:30,31,0,77,1013,773,20,16,52,23
12/10/2020 14:20,12/10/2020 19:20,31,0,78,1013,792,28,16,64,24
12/10/2020 14:10,12/10/2020 19:10,31,0,78,1013,771,14,17,65,24
12/10/2020 14:00,12/10/2020 19:00,31,0,77,1013,675,29,15,67,23
12/10/2020 13:50,12/10/2020 18:50,31,0,78,1013,687,30,14,61,22
12/10/2020 13:40,12/10/2020 18:40,31,0,78,1013,493,22,15,71,22
12/10/2020 13:30,12/10/2020 18:30,32,0,76,1013,1005,14,14,52,21
12/10/2020 13:20,12/10/2020 18:20,31,0,75,1014,725,20,15,62,23
12/10/2020 13:10,12/10/2020 18:10,32,0,70,1014,659,27,11,101,20
12/10/2020 13:00,12/10/2020 18:00,33,0,66,1014,301,60,7,141,13
12/10/2020 12:50,12/10/2020 17:50,33,0,64,1014,1001,107,8,224,18
12/10/2020 12:40,12/10/2020 17:40,33,0,66,1014,1003,71,6,146,17
12/10/2020 12:30,12/10/2020 17:30,32,0,66,1014,929,93,8,154,14
12/10/2020 12:20,12/10/2020 17:20,33,0,67,1014,941,114,8,173,26
12/10/2020 12:10,12/10/2020 17:10,33,0,66,1015,311,144,8,200,17
12/10/2020 12:00,12/10/2020 17:00,32,0,67,1015,887,115,8,180,15
12/10/2020 11:50,12/10/2020 16:50,32,0,67,1015,506,125,9,179,19
12/10/2020 11:40,12/10/2020 16:40,33,0,65,1015,627,140,9,188,16
12/10/2020 11:30,12/10/2020 16:30,33,0,67,1015,941,144,9,189,17
12/10/2020 11:20,12/10/2020 16:20,32,0,69,1015,599,159,9,219,17
12/10/2020 11:10,12/10/2020 16:10,32,0,70,1015,433,127,9,175,17
12/10/2020 11:00,12/10/2020 16:00,32,0,71,1015,943,109,9,168,15
12/10/2020 10:50,12/10/2020 15:50,31,0,72,1015,858,133,6,195,13
12/10/2020 10:40,12/10/2020 15:40,32,0,71,1015,787,119,9,169,17
12/10/2020 10:30,12/10/2020 15:30,31,0,73,1015,718,127,8,178,15
12/10/2020 10:20,12/10/2020 15:20,31,0,73,,743,143,7,214,14
12/10/2020 10:10,12/10/2020 15:10,31,0,76,,696,131,8,196,16
12/10/2020 10:00,12/10/2020 15:00,30,0,79,1015,676,142,8,189,14
12/10/2020 09:50,12/10/2020 14:50,30,0,78,1015,499,126,7,196,12
12/10/2020 09:40,12/10/2020 14:40,29,0,81,1015,675,124,8,158,14
12/10/2020 09:30,12/10/2020 14:30,30,0,83,1015,532,135,8,203,14
12/10/2020 09:20,12/10/2020 14:20,29,0,85,1015,316,146,9,189,14
12/10/2020 09:10,12/10/2020 14:10,28,0,87,1015,297,137,9,183,16
12/10/2020 09:00,12/10/2020 14:00,28,0,91,1015,551,131,9,175,16
12/10/2020 08:50,12/10/2020 13:50,27,0,91,1015,250,129,9,159,17
12/10/2020 08:40,12/10/2020 13:40,27,0,90,1015,287,124,10,165,15
12/10/2020 08:30,12/10/2020 13:30,27,0,91,1015,348,124,9,156,16
12/10/2020 08:20,12/10/2020 13:20,27,0,93,1015,160,128,9,155,18
12/10/2020 08:10,12/10/2020 13:10,27,0,95,1015,164,122,8,159,13
12/10/2020 08:00,12/10/2020 13:00,26,0,95,1014,115,113,9,166,14
12/10/2020 07:50,12/10/2020 12:50,26,0,97,1014,139,117,8,146,15
12/10/2020 07:40,12/10/2020 12:40,26,0,99,1014,126,124,6,168,14
12/10/2020 07:30,12/10/2020 12:30,26,0,100,1014,94,118,7,174,11
12/10/2020 07:20,12/10/2020 12:20,25,0,100,1014,64,121,7,156,14
12/10/2020 07:10,12/10/2020 12:10,25,0,100,1014,33,115,6,159,10
12/10/2020 07:00,12/10/2020 12:00,25,0,100,1014,11,114,6,162,10
12/10/2020 06:50,12/10/2020 11:50,25,0,99,1014,2,109,7,139,12
12/10/2020 06:40,12/10/2020 11:40,25,0,99,1013,,108,8,169,13
12/10/2020 06:30,12/10/2020 11:30,26,0,99,1013,,120,8,164,14
12/10/2020 06:20,12/10/2020 11:20,26,0,99,1013,,127,9,159,17
12/10/2020 06:10,12/10/2020 11:10,26,0,99,1013,,124,9,154,16
12/10/2020 06:00,12/10/2020 11:00,26,0,99,1013,,126,9,164,14
12/10/2020 05:50,12/10/2020 10:50,26,0,98,1013,,129,9,156,16
12/10/2020 05:40,12/10/2020 10:40,26,0,99,1013,,126,9,159,13
12/10/2020 05:30,12/10/2020 10:30,26,0,98,1013,,125,9,156,14
12/10/2020 05:20,12/10/2020 10:20,26,0,98,1012,,120,10,151,16
12/10/2020 05:10,12/10/2020 10:10,26,0,98,1012,,126,9,159,15
12/10/2020 05:00,12/10/2020 10:00,26,0,98,1012,,130,9,155,15
12/10/2020 04:50,12/10/2020 09:50,26,0,98,1012,,130,9,162,14
12/10/2020 04:40,12/10/2020 09:40,26,0,98,1012,,127,9,160,15
12/10/2020 04:30,12/10/2020 09:30,26,0,98,1012,,128,9,158,16
12/10/2020 04:20,12/10/2020 09:20,26,0,98,1012,,124,10,153,15
12/10/2020 04:10,12/10/2020 09:10,26,0,98,1012,,128,9,168,15
12/10/2020 04:00,12/10/2020 09:00,26,0,98,1012,,128,8,161,14
12/10/2020 03:50,12/10/2020 08:50,26,0,98,1012,,131,8,171,13
12/10/2020 03:40,12/10/2020 08:40,26,0,98,1012,,131,9,155,15
12/10/2020 03:30,12/10/2020 08:30,26,0,98,1012,,129,8,165,20
12/10/2020 03:20,12/10/2020 08:20,26,0,98,1012,,129,9,168,15
12/10/2020 03:10,12/10/2020 08:10,26,0,98,1012,,132,9,167,18
12/10/2020 03:00,12/10/2020 08:00,26,0,98,,,132,8,161,15
12/10/2020 02:50,12/10/2020 07:50,27,0,98,1012,,129,9,159,16
12/10/2020 02:40,12/10/2020 07:40,27,0,98,1012,,127,8,162,14
12/10/2020 02:30,12/10/2020 07:30,27,0,97,1012,,128,8,167,14
12/10/2020 02:20,12/10/2020 07:20,27,0,97,1012,,129,9,157,14
12/10/2020 02:10,12/10/2020 07:10,27,0,97,1012,,125,10,152,14
12/10/2020 02:00,12/10/2020 07:00,27,0,97,1012,,126,9,153,15
12/10/2020 01:50,12/10/2020 06:50,27,0,97,1012,,133,9,165,15
12/10/2020 01:40,12/10/2020 06:40,27,0,98,1013,,138,8,168,13
12/10/2020 01:30,12/10/2020 06:30,27,0,97,1013,,134,7,164,13
12/10/2020 01:20,12/10/2020 06:20,27,0,97,1013,,123,8,241,14
12/10/2020 01:10,12/10/2020 06:10,27,0,97,1013,,102,12,136,17
12/10/2020 01:00,12/10/2020 06:00,27,0,97,1013,,100,14,120,20
12/10/2020 00:50,12/10/2020 05:50,28,0,96,1013,,98,12,128,17
12/10/2020 00:40,12/10/2020 05:40,28,0,96,1013,,93,13,123,21
12/10/2020 00:30,12/10/2020 05:30,28,0,96,1013,,89,14,109,24
12/10/2020 00:20,12/10/2020 05:20,28,0,96,1013,,90,14,106,21
12/10/2020 00:10,12/10/2020 05:10,28,0,96,1013,,90,14,118,21
12/10/2020 00:00,12/10/2020 05:00,28,0,96,1013,,87,13,110,21
11/10/2020 23:50,12/10/2020 04:50,28,0,95,1013,,88,13,113,20
11/10/2020 23:40,12/10/2020 04:40,28,0,95,1013,,91,13,111,19
11/10/2020 23:30,12/10/2020 04:30,28,0,94,1013,,89,13,108,19
11/10/2020 23:20,12/10/2020 04:20,28,0,94,1013,,88,11,117,16
11/10/2020 23:10,12/10/2020 04:10,28,0,94,1013,,77,10,153,16
11/10/2020 23:00,12/10/2020 04:00,28,0,93,1013,,65,10,136,15
11/10/2020 22:50,12/10/2020 03:50,28,0,93,1013,,73,11,108,21
11/10/2020 22:40,12/10/2020 03:40,28,0,94,1013,,78,11,127,18
11/10/2020 22:30,12/10/2020 03:30,28,0,93,1013,,71,13,111,23
11/10/2020 22:20,12/10/2020 03:20,28,0,93,1013,,70,15,103,25
11/10/2020 22:10,12/10/2020 03:10,28,0,92,1013,,67,18,101,29
11/10/2020 22:00,12/10/2020 03:00,28,0,92,1013,,64,17,97,28
11/10/2020 21:50,12/10/2020 02:50,28,0,92,1013,,68,18,89,29
11/10/2020 21:40,12/10/2020 02:40,28,0,92,1013,,68,18,97,31
11/10/2020 21:30,12/10/2020 02:30,28,0,93,1013,,64,17,109,31
11/10/2020 21:20,12/10/2020 02:20,28,0,93,1013,,64,16,108,27
11/10/2020 21:10,12/10/2020 02:10,28,0,92,1013,,67,16,99,26
11/10/2020 21:00,12/10/2020 02:00,28,0,92,1013,,64,16,113,26
11/10/2020 20:50,12/10/2020 01:50,28,0,93,1013,,65,17,98,30
11/10/2020 20:40,12/10/2020 01:40,29,0,93,1012,,63,16,114,29
11/10/2020 20:30,12/10/2020 01:30,28,0,93,1012,,62,15,110,25
11/10/2020 20:20,12/10/2020 01:20,29,0,93,1012,,61,15,96,26
11/10/2020 20:10,12/10/2020 01:10,29,0,94,1012,,65,14,112,25
11/10/2020 20:00,12/10/2020 01:00,29,0,93,1012,,60,15,100,25
11/10/2020 19:50,12/10/2020 00:50,29,0,92,1012,,58,15,87,24
11/10/2020 19:40,12/10/2020 00:40,29,0,92,1012,,57,13,116,21
11/10/2020 19:30,12/10/2020 00:30,29,0,91,1012,,56,13,110,21
11/10/2020 19:20,12/10/2020 00:20,29,0,91,1011,,57,15,88,21
11/10/2020 19:10,12/10/2020 00:10,29,0,91,1011,,56,13,94,22
11/10/2020 19:00,12/10/2020 00:00,29,0,90,1011,,54,13,89,22
11/10/2020 18:50,11/10/2020 23:50,29,0,89,1011,0,51,14,85,23
11/10/2020 18:40,11/10/2020 23:40,29,0,89,1011,2,51,12,92,24
11/10/2020 18:30,11/10/2020 23:30,29,0,88,1011,12,51,13,123,20
11/10/2020 18:20,11/10/2020 23:20,29,0,88,1011,31,46,13,87,21
11/10/2020 18:10,11/10/2020 23:10,29,0,86,1011,37,45,15,79,23
11/10/2020 18:00,11/10/2020 23:00,30,0,85,1011,53,40,15,89,24
11/10/2020 17:50,11/10/2020 22:50,30,0,81,1011,92,41,15,82,24
11/10/2020 17:40,11/10/2020 22:40,31,0,80,1011,196,43,13,73,20
11/10/2020 17:30,11/10/2020 22:30,31,0,79,1011,242,42,12,88,18
11/10/2020 17:20,11/10/2020 22:20,31,0,78,1011,297,43,14,86,22
11/10/2020 17:10,11/10/2020 22:10,31,0,78,1011,367,39,14,88,22
11/10/2020 17:00,11/10/2020 22:00,31,0,79,1011,411,39,14,70,23
11/10/2020 16:50,11/10/2020 21:50,31,0,78,1011,478,43,17,76,26
11/10/2020 16:40,11/10/2020 21:40,31,0,79,1011,502,42,17,76,26
11/10/2020 16:30,11/10/2020 21:30,31,0,81,1011,527,28,14,66,23
11/10/2020 16:20,11/10/2020 21:20,30,0,82,1011,313,28,15,57,23
11/10/2020 16:10,11/10/2020 21:10,30,0,83,1011,567,22,16,49,25
11/10/2020 16:00,11/10/2020 21:00,30,0,81,1011,144,24,16,57,25
11/10/2020 15:50,11/10/2020 20:50,31,0,77,1011,142,20,16,58,26
11/10/2020 15:40,11/10/2020 20:40,31,0,77,1011,645,23,15,60,23
11/10/2020 15:30,11/10/2020 20:30,31,0,78,1011,673,29,15,68,23
11/10/2020 15:20,11/10/2020 20:20,31,0,79,1011,621,27,15,58,24
11/10/2020 15:10,11/10/2020 20:10,31,0,78,1011,237,26,15,60,23
11/10/2020 15:00,11/10/2020 20:00,31,0,77,1011,283,17,16,48,22
11/10/2020 14:50,11/10/2020 19:50,32,0,75,1011,284,23,15,67,22
11/10/2020 14:40,11/10/2020 19:40,32,0,75,1011,831,14,15,39,21
11/10/2020 14:30,11/10/2020 19:30,32,0,71,1011,239,39,13,75,24
11/10/2020 14:20,11/10/2020 19:20,34,0,65,1011,637,84,9,179,16
11/10/2020 14:10,11/10/2020 19:10,35,0,59,1011,721,143,10,300,19
11/10/2020 14:00,11/10/2020 19:00,35,0,59,1011,868,129,12,181,21
11/10/2020 13:50,11/10/2020 18:50,34,0,58,1011,901,125,11,182,21
11/10/2020 13:40,11/10/2020 18:40,34,0,62,1012,966,145,13,185,21
11/10/2020 13:30,11/10/2020 18:30,34,0,61,1012,686,132,12,200,21
11/10/2020 13:20,11/10/2020 18:20,34,0,63,1012,232,123,12,166,20
11/10/2020 13:10,11/10/2020 18:10,34,0,63,1012,217,127,12,163,21
11/10/2020 13:00,11/10/2020 18:00,34,0,62,1012,405,94,11,140,17
11/10/2020 12:50,11/10/2020 17:50,33,0,62,1012,283,131,12,179,21
11/10/2020 12:40,11/10/2020 17:40,33,0,61,1012,194,135,13,172,23
11/10/2020 12:30,11/10/2020 17:30,33,0,64,,1016,141,12,172,22
11/10/2020 12:20,11/10/2020 17:20,33,0,66,1013,946,118,11,196,21
11/10/2020 12:10,11/10/2020 17:10,33,0,64,1013,255,151,13,193,23
11/10/2020 12:00,11/10/2020 17:00,33,0,63,1013,933,154,14,191,22
11/10/2020 11:50,11/10/2020 16:50,33,0,63,1013,863,148,14,185,25
11/10/2020 11:40,11/10/2020 16:40,33,0,65,1013,878,151,13,213,26
11/10/2020 11:30,11/10/2020 16:30,33,0,69,1013,857,165,15,191,26
11/10/2020 11:20,11/10/2020 16:20,32,0,69,1013,670,152,14,205,25
11/10/2020 11:10,11/10/2020 16:10,32,0,68,1013,442,157,15,190,24
11/10/2020 11:00,11/10/2020 16:00,32,0,68,1013,745,140,13,194,20
11/10/2020 10:50,11/10/2020 15:50,31,0,71,1013,708,165,17,192,25
11/10/2020 10:40,11/10/2020 15:40,31,0,71,1013,599,155,14,201,24
11/10/2020 10:30,11/10/2020 15:30,32,0,72,1013,694,167,16,192,24
11/10/2020 10:20,11/10/2020 15:20,31,0,73,1014,697,165,17,189,27
11/10/2020 10:10,11/10/2020 15:10,31,0,74,1014,670,154,14,181,22
11/10/2020 10:00,11/10/2020 15:00,30,0,77,1014,621,146,17,176,27
11/10/2020 09:50,11/10/2020 14:50,30,0,77,1014,615,151,17,185,25
11/10/2020 09:40,11/10/2020 14:40,29,0,79,1014,588,153,17,179,25
11/10/2020 09:30,11/10/2020 14:30,29,0,79,1014,558,145,16,174,24
11/10/2020 09:20,11/10/2020 14:20,29,0,82,1014,537,148,14,184,23
11/10/2020 09:10,11/10/2020 14:10,28,0,83,1014,478,142,14,192,23
11/10/2020 09:00,11/10/2020 14:00,28,0,84,1014,393,146,16,171,25
11/10/2020 08:50,11/10/2020 13:50,29,0,81,1014,350,141,11,175,20
11/10/2020 08:40,11/10/2020 13:40,29,0,81,1014,413,140,10,198,18
11/10/2020 08:30,11/10/2020 13:30,28,0,83,1014,346,141,10,169,16
11/10/2020 08:20,11/10/2020 13:20,27,0,86,1013,298,142,12,168,21
11/10/2020 08:10,11/10/2020 13:10,27,0,88,1013,254,133,11,165,19
11/10/2020 08:00,11/10/2020 13:00,26,0,92,1013,211,134,11,166,20
11/10/2020 07:50,11/10/2020 12:50,26,0,95,1013,172,135,9,163,15
11/10/2020 07:40,11/10/2020 12:40,25,0,98,1013,131,131,10,161,15
11/10/2020 07:30,11/10/2020 12:30,25,0,99,1013,96,125,9,159,17
11/10/2020 07:20,11/10/2020 12:20,25,0,99,1013,62,125,9,161,13
11/10/2020 07:10,11/10/2020 12:10,25,0,99,1013,31,124,8,163,14
11/10/2020 07:00,11/10/2020 12:00,25,0,99,1013,10,125,9,160,14
11/10/2020 06:50,11/10/2020 11:50,25,0,99,1013,2,120,8,156,12
11/10/2020 06:40,11/10/2020 11:40,25,0,99,1012,,127,7,156,12
11/10/2020 06:30,11/10/2020 11:30,25,0,99,1012,,137,7,163,11
11/10/2020 06:20,11/10/2020 11:20,25,0,99,1012,,138,5,168,9
11/10/2020 06:10,11/10/2020 11:10,25,0,99,1012,,137,6,170,10
11/10/2020 06:00,11/10/2020 11:00,25,0,98,1012,,142,5,172,11
11/10/2020 05:50,11/10/2020 10:50,25,0,98,1012,,146,6,213,11
11/10/2020 05:40,11/10/2020 10:40,25,0,98,1012,,155,7,181,10
11/10/2020 05:30,11/10/2020 10:30,25,0,98,1012,,145,6,188,11
11/10/2020 05:20,11/10/2020 10:20,25,0,98,,,135,7,166,13
11/10/2020 05:10,11/10/2020 10:10,25,0,98,1012,,125,8,155,12
11/10/2020 05:00,11/10/2020 10:00,25,0,98,1012,,119,6,152,10
11/10/2020 04:50,11/10/2020 09:50,25,0,98,1012,,120,6,152,10
11/10/2020 04:40,11/10/2020 09:40,25,0,98,1012,,110,6,147,8
11/10/2020 04:30,11/10/2020 09:30,25,0,97,1012,,104,6,136,9
11/10/2020 04:20,11/10/2020 09:20,25,0,97,1012,,114,6,151,10
11/10/2020 04:10,11/10/2020 09:10,25,0,97,1012,,117,6,154,10
11/10/2020 04:00,11/10/2020 09:00,25,0,97,1012,,119,6,153,9
11/10/2020 03:50,11/10/2020 08:50,25,0,96,1012,,122,6,153,11
11/10/2020 03:40,11/10/2020 08:40,25,0,96,1012,,128,6,160,11
11/10/2020 03:30,11/10/2020 08:30,25,0,96,1012,,134,5,161,9
11/10/2020 03:20,11/10/2020 08:20,25,0,96,1012,,140,6,192,10
11/10/2020 03:10,11/10/2020 08:10,25,0,96,1012,,140,6,175,11
11/10/2020 03:00,11/10/2020 08:00,25,0,96,1012,,142,5,182,10
11/10/2020 02:50,11/10/2020 07:50,25,0,97,1012,,157,6,185,10
11/10/2020 02:40,11/10/2020 07:40,25,0,97,1012,,158,6,178,9
11/10/2020 02:30,11/10/2020 07:30,26,0,97,1012,,160,5,198,8
11/10/2020 02:20,11/10/2020 07:20,26,0,96,1012,,144,4,208,6
11/10/2020 02:10,11/10/2020 07:10,26,0,95,1012,,130,4,162,6
11/10/2020 02:00,11/10/2020 07:00,26,0,95,1012,,118,5,166,8
11/10/2020 01:50,11/10/2020 06:50,26,0,95,1012,,115,6,157,9
11/10/2020 01:40,11/10/2020 06:40,26,0,94,1012,,141,5,176,9
11/10/2020 01:30,11/10/2020 06:30,26,0,94,1012,,137,5,167,9
11/10/2020 01:20,11/10/2020 06:20,26,0,94,1012,,126,6,166,10
11/10/2020 01:10,11/10/2020 06:10,26,0,94,1012,,105,9,160,14
11/10/2020 01:00,11/10/2020 06:00,26,0,95,1012,,93,9,123,14
11/10/2020 00:50,11/10/2020 05:50,26,0,95,1012,,96,12,115,17
11/10/2020 00:40,11/10/2020 05:40,26,0,96,1012,,97,10,122,15
11/10/2020 00:30,11/10/2020 05:30,26,0,96,1012,,101,11,121,17
11/10/2020 00:20,11/10/2020 05:20,26,0,96,1012,,103,10,123,15
11/10/2020 00:10,11/10/2020 05:10,26,0,96,1013,,128,6,176,9
11/10/2020 00:00,11/10/2020 05:00,27,0,95,1013,,111,5,157,8
10/10/2020 23:50,11/10/2020 04:50,27,0,93,1013,,83,8,135,15
10/10/2020 23:40,11/10/2020 04:40,27,0,92,1013,,70,9,136,12
10/10/2020 23:30,11/10/2020 04:30,27,0,92,1013,,43,5,98,10
10/10/2020 23:20,11/10/2020 04:20,27,0,92,1012,,24,5,62,10
10/10/2020 23:10,11/10/2020 04:10,27,0,93,1012,,71,6,112,9
10/10/2020 23:00,11/10/2020 04:00,27,0,93,1012,,60,5,129,8
10/10/2020 22:50,11/10/2020 03:50,27,0,93,1012,,23,7,55,10
10/10/2020 22:40,11/10/2020 03:40,27,0,94,1013,,39,5,68,8
10/10/2020 22:30,11/10/2020 03:30,27,0,94,1013,,85,3,162,6
10/10/2020 22:20,11/10/2020 03:20,27,0,93,1013,,223,3,323,5
10/10/2020 22:10,11/10/2020 03:10,27,0,93,1013,,311,3,142,6
10/10/2020 22:00,11/10/2020 03:00,27,0,93,1013,,127,6,160,10
10/10/2020 21:50,11/10/2020 02:50,27,0,92,1012,,94,4,159,10
10/10/2020 21:40,11/10/2020 02:40,27,0,91,1013,,0,0,0,0
10/10/2020 21:30,11/10/2020 02:30,27,0,91,1013,,88,5,137,8
10/10/2020 21:20,11/10/2020 02:20,27,0,90,1013,,95,5,147,8
10/10/2020 21:10,11/10/2020 02:10,27,0,90,1013,,99,6,155,9
10/10/2020 21:00,11/10/2020 02:00,27,0,89,1013,,207,3,314,7
10/10/2020 20:50,11/10/2020 01:50,27,0,88,1013,,0,0,0,0
10/10/2020 20:40,11/10/2020 01:40,27,0,88,1012,,32,3,139,8
10/10/2020 20:30,11/10/2020 01:30,27,0,88,1013,,244,6,302,9
10/10/2020 20:20,11/10/2020 01:20,27,0,89,1012,,194,5,316,9
10/10/2020 20:10,11/10/2020 01:10,27,0,88,1013,,180,10,252,19
10/10/2020 20:00,11/10/2020 01:00,27,0,89,1012,,141,11,179,24
10/10/2020 19:50,11/10/2020 00:50,28,0,90,1012,,155,12,190,20
10/10/2020 19:40,11/10/2020 00:40,28,0,89,1012,,126,8,170,17
10/10/2020 19:30,11/10/2020 00:30,28,0,88,1012,,96,11,142,18
10/10/2020 19:20,11/10/2020 00:20,28,0,88,1012,,107,11,147,17
10/10/2020 19:10,11/10/2020 00:10,28,0,86,1012,,101,10,138,18
10/10/2020 19:00,11/10/2020 00:00,28,0,86,1012,,85,12,124,18
10/10/2020 18:50,10/10/2020 23:50,28,0,87,1012,,94,10,126,16
10/10/2020 18:40,10/10/2020 23:40,29,0,85,1012,0,96,10,128,16
10/10/2020 18:30,10/10/2020 23:30,29,0,85,1012,3,69,11,105,21
10/10/2020 18:20,10/10/2020 23:20,29,0,84,1012,10,62,12,99,19
10/10/2020 18:10,10/10/2020 23:10,30,0,83,1011,17,57,10,90,18
10/10/2020 18:00,10/10/2020 23:00,30,0,79,1011,30,64,8,94,12
10/10/2020 17:50,10/10/2020 22:50,30,0,75,1011,48,73,9,98,15
10/10/2020 17:40,10/10/2020 22:40,30,0,75,1011,55,82,12,114,21
10/10/2020 17:30,10/10/2020 22:30,30,0,82,1011,59,77,16,104,25
10/10/2020 17:20,10/10/2020 22:20,30,0,81,1011,68,64,17,92,28
10/10/2020 17:10,10/10/2020 22:10,31,0,77,1011,80,31,14,97,24
10/10/2020 17:00,10/10/2020 22:00,32,0,72,1010,467,11,14,52,19
10/10/2020 16:50,10/10/2020 21:50,32,0,70,1010,541,7,14,30,19
10/10/2020 16:40,10/10/2020 21:40,33,0,69,1010,543,8,10,43,14
10/10/2020 16:30,10/10/2020 21:30,33,0,67,1010,554,359,10,28,14
10/10/2020 16:20,10/10/2020 21:20,33,0,69,1010,519,353,10,20,15
10/10/2020 16:10,10/10/2020 21:10,33,0,68,1010,502,353,10,28,16
10/10/2020 16:00,10/10/2020 21:00,33,0,69,1010,579,347,12,20,20
10/10/2020 15:50,10/10/2020 20:50,33,0,70,1010,585,350,14,16,20
10/10/2020 15:40,10/10/2020 20:40,34,0,63,1010,621,328,7,19,15
10/10/2020 15:30,10/10/2020 20:30,34,0,55,1010,584,211,4,53,8
10/10/2020 15:20,10/10/2020 20:20,34,0,59,1010,586,185,8,243,13
10/10/2020 15:10,10/10/2020 20:10,34,0,55,1010,686,178,5,271,10
10/10/2020 15:00,10/10/2020 20:00,34,0,61,1011,363,196,7,240,13
10/10/2020 14:50,10/10/2020 19:50,34,0,58,1011,571,202,9,239,16
10/10/2020 14:40,10/10/2020 19:40,34,0,57,1011,684,168,6,308,14
10/10/2020 14:30,10/10/2020 19:30,34,0,57,1011,698,171,11,199,19
10/10/2020 14:20,10/10/2020 19:20,34,0,58,1011,730,178,12,210,17
10/10/2020 14:10,10/10/2020 19:10,34,0,61,1011,585,179,10,211,17
10/10/2020 14:00,10/10/2020 19:00,33,0,64,1011,656,186,12,211,22
10/10/2020 13:50,10/10/2020 18:50,33,0,62,1012,717,173,13,204,21
10/10/2020 13:40,10/10/2020 18:40,34,0,62,1012,861,162,11,208,19
10/10/2020 13:30,10/10/2020 18:30,33,0,65,1012,800,187,14,219,22
